"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant"
"4075",0,0,0,0,0,76,0,0,"Unconsolidated"
"4076",0,0,0,0,0,84,0,4,"Unconsolidated"
"4077",8,0,0,0,0,92,0,0,"Unconsolidated"
"4078",0,0,0,0,0,88,0,8,"Unconsolidated"
"4079",0,0,0,0,0,84,0,12,"Unconsolidated"
"4080",0,0,0,0,0,88,0,12,"Unconsolidated"
"4081",4,4,0,0,0,92,0,0,"Unconsolidated"
"4082",0,36,0,0,0,52,8,4,"Unconsolidated"
"4083",0,37.5,12.5,4.17,0,20.84,4.17,25.01,"Turf.algae"
"4084",8,16,0,0,0,60,0,16,"Unconsolidated"
"4085",28,4,0,0,0,56,4,8,"Unconsolidated"
"4086",8,8,0,0,0,76,4,4,"Unconsolidated"
"4087",12,0,0,0,0,68,0,12,"Unconsolidated"
"4088",16,0,0,0,0,84,0,0,"Unconsolidated"
"4089",8,4,0,0,0,88,0,0,"Unconsolidated"
"4090",0,16,0,0,0,76,0,8,"Unconsolidated"
"4091",8,0,0,0,0,92,0,0,"Unconsolidated"
"4092",4,0,0,0,0,88,0,8,"Unconsolidated"
"4093",0,0,0,0,0,96,0,4,"Unconsolidated"
"4094",12,4,0,0,0,52,8,20,"Unconsolidated"
"4095",4,0,0,0,0,92,0,4,"Unconsolidated"
"4096",20,0,4,0,0,76,0,0,"Unconsolidated"
"4097",4,16,0,0,0,56,12,12,"Unconsolidated"
"4098",0,4,12,0,0,48,0,36,"Unconsolidated"
"4099",4,12,0,0,0,72,0,12,"Unconsolidated"
"4100",16,4,0,0,0,56,0,24,"Unconsolidated"
"4101",12,8,4,0,0,44,12,20,"Unconsolidated"
"4102",0,16,8,0,0,52,4,20,"Unconsolidated"
"4103",0,12,12,0,0,44,12,12,"Unconsolidated"
"4104",4,0,0,0,0,84,0,12,"Unconsolidated"
"4105",8,0,0,0,0,92,0,0,"Unconsolidated"
"4106",0,0,0,0,0,96,0,4,"Unconsolidated"
"4107",0,0,0,0,0,84,0,4,"Unconsolidated"
"4108",8,0,0,0,0,92,0,0,"Unconsolidated"
"4109",0,0,0,0,0,96,0,4,"Unconsolidated"
"4110",20,4,0,0,0,68,0,8,"Unconsolidated"
"4111",0,0,0,0,0,92,0,8,"Unconsolidated"
"4112",24,12,0,0,0,56,0,4,"Unconsolidated"
"4113",32,8,0,0,0,56,0,4,"Unconsolidated"
"4114",12,0,0,0,0,84,0,4,"Unconsolidated"
"4115",12,0,0,0,0,88,0,0,"Unconsolidated"
"4116",8,0,0,0,0,88,0,0,"Unconsolidated"
"4117",0,0,0,0,0,100,0,0,"Unconsolidated"
"4118",0,0,0,0,0,84,0,0,"Unconsolidated"
"4119",0,0,0,0,0,100,0,0,"Unconsolidated"
"4120",20,0,0,0,0,80,0,0,"Unconsolidated"
"4121",0,0,0,0,0,96,0,0,"Unconsolidated"
"4122",0,0,0,0,0,100,0,0,"Unconsolidated"
"4123",0,0,0,0,0,100,0,0,"Unconsolidated"
"4124",4,0,0,0,0,96,0,0,"Unconsolidated"
"4125",8,0,0,0,0,88,0,4,"Unconsolidated"
"4126",8,0,0,0,0,92,0,0,"Unconsolidated"
"4127",0,0,0,0,0,96,4,0,"Unconsolidated"
"4128",0,0,0,0,0,96,4,0,"Unconsolidated"
"4129",0,0,0,0,0,100,0,0,"Unconsolidated"
"4130",0,0,0,0,0,84,8,4,"Unconsolidated"
"4131",0,0,0,0,0,68,4,0,"Unconsolidated"
"4132",0,0,0,0,0,100,0,0,"Unconsolidated"
"4133",0,0,0,0,0,100,0,0,"Unconsolidated"
"4134",0,0,0,0,0,100,0,0,"Unconsolidated"
"4135",4,0,0,0,0,96,0,0,"Unconsolidated"
"4136",0,0,0,0,0,100,0,0,"Unconsolidated"
"4137",0,0,0,0,0,100,0,0,"Unconsolidated"
"4138",16,0,0,0,0,80,0,4,"Unconsolidated"
"4139",12,0,0,0,0,88,0,0,"Unconsolidated"
"4140",24,0,0,0,0,64,4,8,"Unconsolidated"
"4141",20,0,0,0,0,80,0,0,"Unconsolidated"
"4142",4,0,0,0,0,80,0,16,"Unconsolidated"
"4143",4,0,0,0,0,96,0,0,"Unconsolidated"
"4144",12,0,0,0,0,88,0,0,"Unconsolidated"
"4145",4,0,0,0,0,96,0,0,"Unconsolidated"
"4146",4,0,0,0,0,96,0,0,"Unconsolidated"
"4147",8,4,0,0,0,52,0,36,"Unconsolidated"
"4148",56,0,0,0,0,40,0,4,"total.seagrass"
"4149",8,0,4,0,0,36,0,52,"Macroalgae"
"4150",24,32,0,0,0,36,4,4,"Unconsolidated"
"4151",60,0,0,0,0,40,0,0,"total.seagrass"
"4152",64,0,0,0,0,36,0,0,"total.seagrass"
"4153",76,0,0,0,0,20,4,0,"total.seagrass"
"4154",88,0,0,0,0,12,0,0,"total.seagrass"
"4155",88,0,0,0,0,8,0,4,"total.seagrass"
"4156",84,0,0,0,0,12,4,0,"total.seagrass"
"4157",56,4,0,0,0,20,16,4,"total.seagrass"
"4158",12,36,0,0,0,44,0,8,"Unconsolidated"
"4159",0,8,0,0,0,32,0,60,"Macroalgae"
"4160",28,4,0,0,0,40,0,28,"Unconsolidated"
"4161",24,0,0,0,0,32,0,44,"Macroalgae"
"4162",0,20,0,0,0,24,8,48,"Macroalgae"
"4163",24,0,0,0,0,28,0,48,"Macroalgae"
"4164",60,0,0,0,0,24,0,16,"total.seagrass"
"4165",24,0,0,0,0,40,0,36,"Unconsolidated"
"4166",8,0,0,0,0,32,0,60,"Macroalgae"
"4167",0,8,0,0,0,36,0,56,"Macroalgae"
"4168",76,0,0,0,0,24,0,0,"total.seagrass"
"4169",20,44,0,0,0,20,0,16,"Turf.algae"
"4170",92,0,0,0,0,8,0,0,"total.seagrass"
"4171",80,0,0,0,0,20,0,0,"total.seagrass"
"4172",80,0,0,0,0,20,0,0,"total.seagrass"
"4173",68,0,0,0,0,32,0,0,"total.seagrass"
"4174",8,0,0,0,0,24,0,68,"Macroalgae"
"4175",52,0,0,0,0,44,0,4,"total.seagrass"
"4176",48,0,0,0,0,52,0,0,"Unconsolidated"
"4177",32,16,0,0,0,52,0,0,"Unconsolidated"
"4178",60,0,0,0,0,40,0,0,"total.seagrass"
"4179",40,0,0,0,0,60,0,0,"Unconsolidated"
"4180",64,0,0,0,0,24,0,12,"total.seagrass"
"4181",0,0,0,0,0,0,4,96,"Macroalgae"
"4182",100,0,0,0,0,0,0,0,"total.seagrass"
"4183",84,0,0,0,0,16,0,0,"total.seagrass"
"4184",48,0,0,0,0,52,0,0,"Unconsolidated"
"4185",64,0,0,0,0,36,0,0,"total.seagrass"
"4186",96,0,0,0,0,4,0,0,"total.seagrass"
"4187",72,0,0,0,0,24,0,4,"total.seagrass"
"4188",80,0,0,0,0,20,0,0,"total.seagrass"
"4189",80,0,0,0,0,8,4,8,"total.seagrass"
"4190",80,0,0,0,0,20,0,0,"total.seagrass"
"4191",72,0,0,0,0,28,0,0,"total.seagrass"
"4192",92,0,0,0,0,8,0,0,"total.seagrass"
"4193",40,0,0,0,0,16,4,40,"total.seagrass"
"4194",76,4,0,0,0,16,0,4,"total.seagrass"
"4195",60,4,0,0,0,20,8,8,"total.seagrass"
"4196",24,0,0,0,0,48,0,28,"Unconsolidated"
"4197",60,0,0,0,0,36,0,4,"total.seagrass"
"4198",64,0,0,0,0,32,0,4,"total.seagrass"
"4199",68,0,0,0,0,32,0,0,"total.seagrass"
"4200",68,0,0,0,0,32,0,0,"total.seagrass"
"4201",84,0,0,0,0,16,0,0,"total.seagrass"
"4202",96,0,0,0,0,4,0,0,"total.seagrass"
"4203",96,0,0,0,0,4,0,0,"total.seagrass"
"4204",84,0,0,0,0,16,0,0,"total.seagrass"
"4205",80,0,0,0,0,12,0,8,"total.seagrass"
"4206",76,0,0,0,0,24,0,0,"total.seagrass"
"4207",88,0,0,0,0,8,0,4,"total.seagrass"
"4208",68,0,0,0,0,28,0,4,"total.seagrass"
"4209",80,4,0,0,0,16,0,0,"total.seagrass"
"4210",84,0,0,0,0,16,0,0,"total.seagrass"
"4211",44,12,0,0,0,36,0,8,"total.seagrass"
"4212",24,4,0,0,0,64,4,4,"Unconsolidated"
"4213",32,8,0,0,0,24,0,36,"Macroalgae"
"4214",0,0,0,0,0,64,4,32,"Unconsolidated"
"4215",0,12,0,0,0,64,8,16,"Unconsolidated"
"4216",0,0,0,0,0,84,0,16,"Unconsolidated"
"4217",12,0,0,0,0,44,20,24,"Unconsolidated"
"4218",4,8,0,0,0,32,36,20,"Consolidated"
"4219",36,8,0,0,0,52,4,0,"Unconsolidated"
"4220",84,0,0,0,0,16,0,0,"total.seagrass"
"4221",36,8,0,0,0,48,4,4,"Unconsolidated"
"4222",100,0,0,0,0,0,0,0,"total.seagrass"
"4223",76,0,0,0,0,12,0,12,"total.seagrass"
"4224",0,0,0,0,0,32,8,60,"Macroalgae"
"4225",20,0,0,0,0,68,4,8,"Unconsolidated"
"4226",36,0,0,0,0,28,0,36,"total.seagrass"
"4227",48,0,0,0,0,52,0,0,"Unconsolidated"
"4228",72,0,0,0,0,24,0,4,"total.seagrass"
"4229",48,0,0,0,0,52,0,0,"Unconsolidated"
"4230",76,0,0,0,0,24,0,0,"total.seagrass"
"4231",84,8,0,0,0,8,0,0,"total.seagrass"
"4232",48,0,0,0,0,52,0,0,"Unconsolidated"
"4233",56,0,0,0,0,40,0,4,"total.seagrass"
"4234",0,0,0,0,0,92,0,8,"Unconsolidated"
"4235",0,0,0,0,0,84,0,16,"Unconsolidated"
"4236",48,0,0,0,0,48,0,4,"total.seagrass"
"4237",36,0,0,0,0,56,0,8,"Unconsolidated"
"4238",44,0,0,0,0,52,0,4,"Unconsolidated"
"4239",48,4,0,0,0,40,0,8,"total.seagrass"
"4240",64,0,0,0,0,36,0,0,"total.seagrass"
"4241",60,4,0,0,0,16,0,20,"total.seagrass"
"4242",72,4,0,0,0,24,0,0,"total.seagrass"
"4243",80,4,0,0,0,16,0,0,"total.seagrass"
"4244",76,0,0,0,0,24,0,0,"total.seagrass"
"4245",92,0,0,0,0,4,0,4,"total.seagrass"
"4246",80,0,0,0,0,20,0,0,"total.seagrass"
"4247",68,0,0,0,0,32,0,0,"total.seagrass"
"4248",92,0,0,0,0,8,0,0,"total.seagrass"
"4249",92,0,0,0,0,8,0,0,"total.seagrass"
"4250",52,12,0,0,0,36,0,0,"total.seagrass"
"4251",8,0,0,0,0,32,32,28,"Unconsolidated"
"4252",80,0,0,0,0,12,0,8,"total.seagrass"
"4253",56,16,0,0,0,16,4,8,"total.seagrass"
"4254",40,0,0,0,0,32,0,28,"total.seagrass"
"4255",4,0,0,0,0,36,0,60,"Macroalgae"
"4256",84,0,0,0,0,4,0,12,"total.seagrass"
"4257",84,0,0,0,0,16,0,0,"total.seagrass"
"4258",96,0,0,0,0,4,0,0,"total.seagrass"
"4259",24,0,0,0,0,24,0,52,"Macroalgae"
"4260",76,0,0,0,0,24,0,0,"total.seagrass"
"4261",40,4,0,0,0,20,0,36,"total.seagrass"
"4262",88,0,0,0,0,12,0,0,"total.seagrass"
"4263",96,0,0,0,0,4,0,0,"total.seagrass"
"4264",96,0,0,0,0,4,0,0,"total.seagrass"
"4265",60,0,0,0,0,32,8,0,"total.seagrass"
"4266",0,8,0,0,0,52,0,40,"Unconsolidated"
"4267",0,0,0,0,0,68,12,20,"Unconsolidated"
"4268",32,0,0,0,0,60,0,8,"Unconsolidated"
"4269",96,0,0,0,0,4,0,0,"total.seagrass"
"4270",88,0,0,0,0,8,0,4,"total.seagrass"
"4271",92,0,0,0,0,0,0,8,"total.seagrass"
"4272",84,0,0,0,0,16,0,0,"total.seagrass"
"4273",44,0,0,0,0,32,0,24,"total.seagrass"
"4274",36,0,0,0,0,64,0,0,"Unconsolidated"
"4275",84,0,0,0,0,12,0,4,"total.seagrass"
"4276",36,0,0,0,0,28,12,24,"total.seagrass"
"4277",8,12,0,0,0,28,0,52,"Macroalgae"
"4278",0,8,0,0,0,44,0,48,"Macroalgae"
"4279",40,4,0,0,0,36,0,20,"total.seagrass"
"4280",8,8,0,0,0,40,24,20,"Unconsolidated"
"4281",0,0,0,0,0,88,0,12,"Unconsolidated"
"4282",28,8,0,0,0,48,0,16,"Unconsolidated"
"4283",0,12,4,0,0,56,0,28,"Unconsolidated"
"4284",20,8,0,0,0,52,0,20,"Unconsolidated"
"4285",0,0,0,0,0,48,0,52,"Macroalgae"
"4286",16,0,0,0,0,60,0,24,"Unconsolidated"
"4287",92,0,0,0,0,8,0,0,"total.seagrass"
"4288",80,0,0,0,0,20,0,0,"total.seagrass"
"4289",96,0,0,0,0,4,0,0,"total.seagrass"
"4290",56,0,0,0,0,40,0,4,"total.seagrass"
"4291",84,0,0,0,0,8,0,8,"total.seagrass"
"4292",36,0,8,0,0,36,0,20,"total.seagrass"
"4293",0,0,0,0,0,44,0,56,"Macroalgae"
"4294",68,0,0,0,0,32,0,0,"total.seagrass"
"4295",76,0,0,0,0,24,0,0,"total.seagrass"
"4296",68,0,0,0,0,8,0,24,"total.seagrass"
"4297",36,0,0,0,0,44,0,20,"Unconsolidated"
"4298",56,0,0,0,0,40,0,4,"total.seagrass"
"4299",84,0,0,0,0,16,0,0,"total.seagrass"
"4300",100,0,0,0,0,0,0,0,"total.seagrass"
"4301",76,0,0,0,0,24,0,0,"total.seagrass"
"4302",88,0,0,0,0,12,0,0,"total.seagrass"
"4303",92,0,0,0,0,8,0,0,"total.seagrass"
"4304",76,0,0,0,0,20,0,4,"total.seagrass"
"4305",79.17,0,0,0,0,20.83,0,0,"total.seagrass"
"4306",80,0,0,0,0,20,0,0,"total.seagrass"
"4307",80,0,0,0,0,20,0,0,"total.seagrass"
"4308",64,0,0,0,0,36,0,0,"total.seagrass"
"4309",24,0,0,0,0,56,0,20,"Unconsolidated"
"4310",28,0,0,0,0,68,0,4,"Unconsolidated"
"4311",80,0,0,0,0,20,0,0,"total.seagrass"
"4312",96,0,0,0,0,4,0,0,"total.seagrass"
"4313",92,0,0,0,0,8,0,0,"total.seagrass"
"4314",52,0,0,0,0,36,0,12,"total.seagrass"
"4315",72,4,0,0,0,20,0,4,"total.seagrass"
"4316",16,0,0,0,0,44,0,40,"Unconsolidated"
"4317",68,0,0,0,0,32,0,0,"total.seagrass"
"4318",16,48,0,0,0,36,0,0,"Turf.algae"
"4319",0,0,0,0,0,76,16,8,"Unconsolidated"
"4320",8,0,0,0,0,76,8,8,"Unconsolidated"
"4321",60,32,0,0,0,8,0,0,"total.seagrass"
"4322",0,8,0,0,0,84,8,0,"Unconsolidated"
"4323",0,4,0,0,0,68,0,28,"Unconsolidated"
"4324",28,8,0,0,0,64,0,0,"Unconsolidated"
"4325",0,0,0,0,0,64,0,36,"Unconsolidated"
"4326",20,0,0,0,0,56,0,24,"Unconsolidated"
"4327",40,0,0,0,0,48,0,12,"Unconsolidated"
"4328",60,8,0,0,0,20,4,8,"total.seagrass"
"4329",80,0,0,0,0,20,0,0,"total.seagrass"
"4330",96,0,0,0,0,4,0,0,"total.seagrass"
"4331",0,20,4,0,0,20,0,56,"Macroalgae"
"4332",68,8,0,0,0,16,0,8,"total.seagrass"
"4333",88,0,0,0,0,12,0,0,"total.seagrass"
"4334",100,0,0,0,0,0,0,0,"total.seagrass"
"4335",28,0,0,0,0,16,0,56,"Macroalgae"
"4336",60,0,0,0,0,12,0,28,"total.seagrass"
"4337",68,0,0,0,0,12,0,20,"total.seagrass"
"4338",96,0,0,0,0,4,0,0,"total.seagrass"
"4339",88,0,0,0,0,12,0,0,"total.seagrass"
"4340",96,0,0,0,0,4,0,0,"total.seagrass"
"4341",60,4,0,0,0,28,0,8,"total.seagrass"
"4342",64,4,0,0,0,32,0,0,"total.seagrass"
"4343",24,20,0,0,0,32,0,24,"Unconsolidated"
"4344",16,32,0,0,0,8,0,44,"Macroalgae"
"4345",44,0,0,0,0,40,0,16,"total.seagrass"
"4346",76,0,0,0,0,20,0,4,"total.seagrass"
"4347",44,0,0,0,0,44,0,12,"total.seagrass"
"4348",20,0,0,0,0,16,0,64,"Macroalgae"
"4349",0,20,0,0,0,20,0,32,"Macroalgae"
"4350",72,0,0,0,0,20,0,8,"total.seagrass"
"4351",12,16,0,0,0,24,0,48,"Macroalgae"
"4352",32,0,0,0,0,28,0,40,"Macroalgae"
"4353",4,0,0,0,0,68,16,12,"Unconsolidated"
"4354",56,8,0,0,0,28,0,8,"total.seagrass"
"4355",96,0,0,0,0,4,0,0,"total.seagrass"
"4356",28,4,0,0,0,24,0,44,"Macroalgae"
"4357",12,0,0,0,0,44,0,44,"Unconsolidated"
"4358",16,0,0,0,0,24,0,60,"Macroalgae"
"4359",36,0,0,0,0,40,0,24,"Unconsolidated"
"4360",40,0,0,0,0,32,0,28,"total.seagrass"
"4361",72,0,0,0,0,28,0,0,"total.seagrass"
"4362",32,16,4,0,0,32,0,16,"total.seagrass"
"4363",4,20,0,0,0,32,0,44,"Macroalgae"
"4364",12,12,0,0,0,16,12,48,"Macroalgae"
"4365",20,0,0,0,0,32,4,36,"Macroalgae"
"4366",0,4,0,0,0,20,16,60,"Macroalgae"
"4367",84,0,0,0,0,16,0,0,"total.seagrass"
"4368",28,20,0,0,0,48,0,4,"Unconsolidated"
"4369",32,24,0,0,0,28,4,12,"total.seagrass"
"4370",16,20,0,0,0,28,8,28,"Unconsolidated"
"4371",0,12,0,0,0,0,4,84,"Macroalgae"
"4372",44,0,0,0,0,16,0,40,"total.seagrass"
"4373",76,4,0,0,0,4,8,8,"total.seagrass"
"4374",12,20,0,0,0,16,0,52,"Macroalgae"
"4375",68,0,0,0,0,28,0,4,"total.seagrass"
"4376",20,24,0,0,0,20,0,36,"Macroalgae"
"4377",0,4,0,0,0,28,0,68,"Macroalgae"
"4378",41.67,20.83,0,4.17,0,4.17,8.33,25,"total.seagrass"
"4379",88,0,0,0,0,12,0,0,"total.seagrass"
"4380",0,32,4,0,0,36,0,28,"Unconsolidated"
"4381",76,4,0,0,0,20,0,0,"total.seagrass"
"4382",4,32,4,0,0,28,0,32,"Turf.algae"
"4383",68,16,0,0,0,12,0,0,"total.seagrass"
"4384",8,20,0,0,0,20,0,52,"Macroalgae"
"4385",64,0,0,0,0,36,0,0,"total.seagrass"
"4386",0,8,0,0,0,24,0,68,"Macroalgae"
"4387",84,0,0,0,0,16,0,0,"total.seagrass"
"4388",0,4,0,0,0,28,0,68,"Macroalgae"
"4389",80,0,0,0,0,20,0,0,"total.seagrass"
"4390",64,4,0,0,0,28,0,4,"total.seagrass"
"4391",100,0,0,0,0,0,0,0,"total.seagrass"
"4392",96,0,0,0,0,4,0,0,"total.seagrass"
"4393",84,0,0,0,0,4,0,12,"total.seagrass"
"4394",52,0,0,0,0,16,4,28,"total.seagrass"
"4395",4,0,0,0,0,20,0,76,"Macroalgae"
"4396",36,8,0,0,0,44,0,12,"Unconsolidated"
"4397",84,0,0,0,0,12,0,4,"total.seagrass"
"4398",72,0,0,0,0,28,0,0,"total.seagrass"
"4399",56,0,0,0,0,12,20,12,"total.seagrass"
"4400",76,0,0,0,0,24,0,0,"total.seagrass"
"4401",60,0,0,0,0,36,0,4,"total.seagrass"
"4402",76,0,0,0,0,12,4,8,"total.seagrass"
"4403",52,20,0,0,0,8,0,20,"total.seagrass"
"4404",92,0,0,0,0,8,0,0,"total.seagrass"
"4405",20.84,20.83,0,0,0,16.67,0,41.66,"Macroalgae"
"4406",8,8,0,0,0,40,0,44,"Macroalgae"
"4407",84,0,0,0,0,16,0,0,"total.seagrass"
"4408",68,4,0,0,0,8,0,20,"total.seagrass"
"4409",0,40,0,0,0,36,8,16,"Turf.algae"
"4410",4,12,0,0,0,44,0,40,"Unconsolidated"
"4411",0,4,0,0,0,52,0,44,"Unconsolidated"
"4412",24,28,0,0,0,32,0,16,"Unconsolidated"
"4413",84,12,0,0,0,4,0,0,"total.seagrass"
"4414",88,0,0,0,0,12,0,0,"total.seagrass"
"4415",12,8,0,0,0,12,0,68,"Macroalgae"
"4416",28,0,0,0,0,28,0,44,"Macroalgae"
"4417",8,20,0,0,0,24,0,48,"Macroalgae"
"4418",0,0,0,0,0,24,4,72,"Macroalgae"
"4419",36,40,0,0,0,24,0,0,"Turf.algae"
"4420",0,24,0,0,0,36,0,40,"Macroalgae"
"4421",0,4,0,0,0,20,8,68,"Macroalgae"
"4422",36,0,0,0,0,44,0,20,"Unconsolidated"
"4423",28,16,0,0,0,24,0,32,"Macroalgae"
"4424",96,0,0,0,0,4,0,0,"total.seagrass"
"4425",0,36,0,0,0,24,12,28,"Turf.algae"
"4426",100,0,0,0,0,0,0,0,"total.seagrass"
"4427",0,4,0,0,0,48,0,48,"Unconsolidated"
"4428",16,16,0,0,0,28,0,40,"Macroalgae"
"4429",40,36,0,0,0,20,0,4,"total.seagrass"
"4430",48,4,0,0,0,36,0,12,"total.seagrass"
"4431",64,8,0,0,0,20,0,8,"total.seagrass"
"4432",32,0,0,0,0,52,0,16,"Unconsolidated"
"4433",28,0,0,0,0,72,0,0,"Unconsolidated"
"4434",0,0,0,0,0,100,0,0,"Unconsolidated"
"4435",0,0,0,0,0,100,0,0,"Unconsolidated"
"4436",0,0,0,0,0,92,0,8,"Unconsolidated"
"4437",0,0,0,0,0,100,0,0,"Unconsolidated"
"4438",52,0,0,0,0,48,0,0,"total.seagrass"
"4439",0,8,0,0,0,60,0,32,"Unconsolidated"
"4440",80,0,0,0,0,8,0,12,"total.seagrass"
"4441",24,20,0,0,0,24,0,32,"Macroalgae"
"4442",40,4,0,0,0,8,0,48,"Macroalgae"
"4443",20,0,0,0,0,56,0,24,"Unconsolidated"
"4444",84,0,0,0,0,12,0,4,"total.seagrass"
"4445",32,12,0,0,0,28,0,28,"total.seagrass"
"4446",0,0,0,0,0,96,0,4,"Unconsolidated"
"4447",0,0,0,0,0,100,0,0,"Unconsolidated"
"4448",0,0,0,0,0,92,0,8,"Unconsolidated"
"4449",44,8,0,0,0,48,0,0,"Unconsolidated"
"4450",48,0,0,0,0,48,0,4,"total.seagrass"
"4451",16,0,0,0,0,84,0,0,"Unconsolidated"
"4452",0,0,0,0,0,80,0,20,"Unconsolidated"
"4453",24,0,0,0,0,24,0,52,"Macroalgae"
"4454",20,4,0,0,0,28,0,48,"Macroalgae"
"4455",0,24,0,0,0,20,0,56,"Macroalgae"
"4456",52,0,0,0,0,36,0,12,"total.seagrass"
"4457",16,0,0,0,0,84,0,0,"Unconsolidated"
"4458",72,0,0,0,0,28,0,0,"total.seagrass"
"4459",48,0,0,0,0,40,0,12,"total.seagrass"
"4460",0,0,0,0,0,28,0,72,"Macroalgae"
"4461",64,0,0,0,0,16,0,20,"total.seagrass"
"4462",52,4,0,0,0,24,0,20,"total.seagrass"
"4463",36,0,0,0,0,48,0,16,"Unconsolidated"
"4464",0,0,0,0,0,100,0,0,"Unconsolidated"
"4465",12,16,0,0,0,60,0,12,"Unconsolidated"
"4466",44,0,0,0,0,20,0,36,"total.seagrass"
"4467",28,4,0,0,0,36,4,28,"Unconsolidated"
"4468",32,28,0,0,0,28,0,12,"total.seagrass"
"4469",40,24,0,0,0,24,0,12,"total.seagrass"
"4470",84,8,0,0,0,8,0,0,"total.seagrass"
"4471",37.5,0,0,4.17,0,25,0,37.51,"Macroalgae"
"4472",32,4,0,0,0,40,0,24,"Unconsolidated"
"4473",92,0,0,0,0,0,0,8,"total.seagrass"
"4474",0,8,0,0,0,8,12,72,"Macroalgae"
"4475",0,8,4,0,0,4,0,84,"Macroalgae"
"4476",20,24,0,0,0,20,0,36,"Macroalgae"
"4477",16,0,0,0,0,44,0,40,"Unconsolidated"
"4478",56,0,0,0,0,36,0,8,"total.seagrass"
"4479",24,8,0,0,0,12,0,56,"Macroalgae"
"4480",48,0,0,0,0,20,4,28,"total.seagrass"
"4481",0,8,0,0,0,76,0,16,"Unconsolidated"
"4482",0,0,0,0,0,20,4,76,"Macroalgae"
"4483",0,40,0,0,0,8,4,48,"Macroalgae"
"4484",0,24,0,0,0,0,0,76,"Macroalgae"
"4485",28,4,4,0,0,24,4,36,"Macroalgae"
"4486",56,16,0,0,0,20,0,8,"total.seagrass"
"4487",56,32,0,0,0,8,0,4,"total.seagrass"
"4488",68,4,0,0,0,8,0,20,"total.seagrass"
"4489",96,0,0,0,0,4,0,0,"total.seagrass"
"4490",88,0,0,0,0,8,0,4,"total.seagrass"
"4491",12,4,0,0,0,20,0,64,"Macroalgae"
"4492",48,0,0,0,0,4,0,48,"total.seagrass"
"4493",36,4,0,0,0,28,0,32,"total.seagrass"
"4494",68,4,0,0,0,16,0,12,"total.seagrass"
"4495",84,0,0,0,0,12,0,4,"total.seagrass"
"4496",64,0,0,0,0,28,0,8,"total.seagrass"
"4497",24,4,0,0,0,24,0,48,"Macroalgae"
"4498",36,16,0,0,0,48,0,0,"Unconsolidated"
"4499",36,32,0,0,0,24,0,8,"total.seagrass"
"4500",76,0,4,0,0,4,4,12,"total.seagrass"
"4501",72,0,0,0,0,12,0,16,"total.seagrass"
"4502",100,0,0,0,0,0,0,0,"total.seagrass"
"4503",52,0,0,0,0,16,8,24,"total.seagrass"
"4504",92,0,0,0,0,8,0,0,"total.seagrass"
"4505",80,0,0,0,0,16,4,0,"total.seagrass"
"4506",40,36,0,0,0,12,0,12,"total.seagrass"
"4507",8,28,0,0,0,40,0,24,"Unconsolidated"
"4508",72,8,0,0,0,8,0,12,"total.seagrass"
"4509",76,4,0,0,0,4,0,16,"total.seagrass"
"4510",48,0,0,0,0,28,0,24,"total.seagrass"
"4511",72,0,0,0,0,16,4,8,"total.seagrass"
"4512",100,0,0,0,0,0,0,0,"total.seagrass"
"4513",64,0,0,0,0,32,0,4,"total.seagrass"
"4514",64,8,0,0,0,16,0,12,"total.seagrass"
"4515",8,0,0,0,0,40,8,44,"Macroalgae"
"4516",80,0,0,0,0,20,0,0,"total.seagrass"
"4517",0,16,0,0,0,40,16,28,"Unconsolidated"
"4518",28,20,0,0,0,12,0,40,"Macroalgae"
"4519",40,16,0,0,0,20,0,24,"total.seagrass"
"4520",24,16,0,0,0,40,0,20,"Unconsolidated"
"4521",0,20,0,0,0,40,0,40,"Unconsolidated"
"4522",60,8,0,0,0,24,0,8,"total.seagrass"
"4523",60,0,0,0,0,28,0,12,"total.seagrass"
"4524",88,0,0,0,0,12,0,0,"total.seagrass"
"4525",76,0,0,0,0,20,0,4,"total.seagrass"
"4526",56,0,0,0,0,20,8,16,"total.seagrass"
"4527",96,0,0,0,0,4,0,0,"total.seagrass"
"4528",40,12,0,0,0,16,0,32,"total.seagrass"
"4529",28,28,0,0,0,4,0,40,"Macroalgae"
"4530",80,0,0,0,0,12,0,8,"total.seagrass"
"4531",48,12,0,0,0,0,0,40,"total.seagrass"
"4532",24,12,0,0,0,24,0,40,"Macroalgae"
"4533",60,16,0,0,0,12,0,12,"total.seagrass"
"4534",28,12,0,0,0,24,0,36,"Macroalgae"
"4535",0,64,0,0,0,20,8,8,"Turf.algae"
"4536",40,16,0,0,0,12,4,28,"total.seagrass"
"4537",72,12,0,0,0,8,0,8,"total.seagrass"
"4538",76,20,0,0,0,4,0,0,"total.seagrass"
"4539",40,8,0,0,0,12,8,32,"total.seagrass"
"4540",0,44,0,0,0,8,0,48,"Macroalgae"
"4541",72,0,0,0,0,28,0,0,"total.seagrass"
"4542",72,0,0,0,0,28,0,0,"total.seagrass"
"4543",20,4,0,0,0,48,0,28,"Unconsolidated"
"4544",16,4,0,0,0,28,0,52,"Macroalgae"
"4545",60,12,0,0,0,16,0,12,"total.seagrass"
"4546",60,16,0,0,0,12,4,4,"total.seagrass"
"4547",80,4,0,0,0,4,0,12,"total.seagrass"
